"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19"
"1006" "0" "5" "1" "1" "999" "2" "5" "0" "1" "1" "3" "2" "1" "1" "0" "2" "1" "3" "2"
"1007" "0" "2" "1" "4" "2" "2" "1" "999" "1" "4" "6" "2" "4" "2" "0" "2" "4" "3" "3"
"1008" "0" "2" "1" "4" "2" "2" "1" "999" "999" "4" "4" "2" "5" "1" "1" "2" "2" "2" "2"
"1009" "0" "1" "1" "1" "999" "2" "5" "1" "0" "3" "3" "2" "4" "2" "0" "2" "4" "4" "4"
"1010" "0" "4" "1" "1" "999" "2" "1" "999" "1" "3" "1" "1" "5" "1" "1" "2" "2" "2" "2"
"1011" "1" "5" "1" "1" "999" "2" "1" "1" "0" "4" "3" "1" "5" "1" "0" "2" "1" "1" "1"
"1012" "0" "2" "2" "1" "999" "2" "999" "999" "999" "4" "4" "2" "5" "2" "0" "2" "3" "2" "3"
"1013" "1" "2" "1" "4" "2" "2" "1" "999" "0" "4" "4" "2" "5" "1" "0" "2" "1" "1" "1"
"1014" "0" "2" "1" "1" "999" "2" "1" "999" "1" "4" "3" "1" "5" "1" "1" "2" "2" "2" "2"
"1015" "0" "4" "1" "1" "999" "2" "1" "999" "1" "4" "6" "2" "5" "2" "1" "2" "3" "2" "3"
"1016" "0" "2" "1" "1" "999" "2" "1" "999" "1" "4" "6" "2" "5" "1" "1" "2" "2" "1" "2"
"1017" "1" "1" "1" "1" "999" "1" "5" "2" "1" "3" "1" "1" "4" "1" "0" "2" "2" "2" "2"
"1018" "0" "2" "1" "1" "999" "2" "5" "999" "999" "3" "5" "2" "5" "1" "1" "2" "1" "1" "1"
"1019" "0" "4" "1" "4" "2" "2" "1" "999" "1" "4" "4" "2" "5" "1" "1" "2" "3" "2" "2"
"1020" "1" "1" "1" "3" "1" "2" "5" "999" "1" "4" "3" "2" "5" "2" "0" "2" "3" "3" "3"
"1021" "0" "2" "1" "1" "999" "2" "5" "999" "1" "4" "3" "1" "5" "1" "1" "2" "2" "2" "1"
"1022" "0" "4" "1" "1" "999" "2" "1" "999" "1" "3" "3" "2" "6" "2" "0" "2" "1" "1" "3"
"1023" "0" "2" "1" "1" "999" "2" "7" "2" "1" "4" "1" "1" "5" "2" "0" "2" "4" "4" "4"
"1024" "0" "4" "1" "1" "999" "2" "6" "999" "999" "4" "4" "2" "5" "1" "1" "2" "1" "1" "1"
"1025" "0" "4" "1" "6" "2" "2" "6" "999" "999" "4" "4" "2" "5" "2" "0" "2" "3" "3" "2"
"1026" "0" "4" "1" "1" "999" "2" "5" "1" "0" "4" "4" "2" "5" "1" "1" "2" "1" "1" "1"
"1027" "0" "4" "1" "1" "999" "2" "1" "999" "1" "4" "4" "2" "5" "2" "1" "2" "4" "4" "4"
"1028" "0" "2" "1" "1" "999" "2" "5" "999" "2" "4" "3" "2" "4" "2" "1" "2" "3" "1" "2"
"1029" "1" "4" "1" "4" "2" "2" "1" "999" "0" "4" "4" "2" "5" "1" "1" "2" "2" "2" "2"
"1030" "0" "2" "1" "1" "999" "2" "5" "999" "2" "4" "4" "2" "6" "2" "1" "2" "4" "4" "4"
"1031" "0" "5" "1" "1" "999" "2" "5" "999" "1" "3" "5" "2" "1" "1" "0" "2" "3" "2" "2"
"1032" "0" "2" "1" "1" "999" "2" "7" "999" "0" "4" "4" "2" "6" "2" "1" "2" "3" "2" "3"
"1033" "0" "5" "1" "1" "999" "2" "5" "2" "1" "4" "5" "2" "1" "2" "0" "2" "4" "4" "4"
"1034" "0" "4" "1" "6" "2" "2" "7" "999" "2" "4" "4" "2" "5" "2" "0" "2" "3" "3" "3"
"1035" "0" "2" "1" "2" "999" "2" "6" "1" "0" "4" "6" "2" "3" "1" "0" "2" "2" "2" "1"
"1036" "0" "2" "1" "4" "2" "2" "1" "999" "0" "4" "4" "2" "5" "1" "1" "2" "2" "2" "2"
"1037" "0" "4" "1" "1" "999" "2" "7" "2" "0" "4" "6" "2" "5" "2" "1" "2" "4" "4" "4"
"1038" "0" "2" "1" "1" "999" "2" "5" "999" "999" "4" "1" "1" "4" "2" "0" "2" "4" "3" "4"
"1039" "0" "4" "1" "2" "999" "2" "5" "999" "0" "4" "4" "2" "4" "1" "0" "2" "2" "2" "2"
"1040" "0" "4" "1" "2" "999" "1" "999" "0" "1" "4" "4" "2" "5" "1" "1" "2" "2" "2" "2"
"1041" "0" "4" "2" "1" "999" "2" "1" "999" "2" "3" "4" "2" "5" "2" "1" "2" "3" "4" "4"
"1042" "1" "4" "1" "2" "999" "2" "6" "999" "1" "4" "4" "2" "6" "2" "1" "2" "3" "3" "3"
"1043" "0" "4" "1" "1" "999" "2" "5" "999" "999" "4" "4" "2" "5" "2" "0" "2" "4" "3" "3"
"1044" "0" "4" "1" "2" "999" "2" "7" "999" "2" "4" "4" "2" "5" "1" "1" "2" "2" "2" "1"
"1045" "0" "2" "1" "1" "999" "2" "1" "999" "1" "4" "1" "1" "4" "1" "0" "2" "3" "2" "2"
"1046" "0" "2" "1" "1" "999" "2" "5" "999" "1" "4" "6" "2" "4" "2" "0" "2" "4" "4" "4"
"1047" "0" "4" "1" "1" "999" "2" "5" "999" "1" "4" "6" "2" "3" "1" "0" "2" "3" "3" "2"
"1048" "0" "4" "1" "1" "999" "2" "5" "2" "1" "4" "3" "1" "5" "2" "1" "2" "3" "3" "3"
"1049" "0" "2" "1" "1" "999" "2" "5" "2" "2" "4" "6" "2" "3" "2" "1" "2" "4" "4" "4"
"1050" "0" "4" "1" "1" "999" "2" "5" "1" "999" "4" "5" "2" "3" "2" "1" "2" "4" "3" "3"
"1051" "0" "2" "1" "1" "999" "2" "5" "2" "1" "4" "3" "2" "2" "2" "1" "2" "4" "4" "4"
"1052" "0" "2" "1" "4" "2" "2" "1" "999" "2" "4" "6" "2" "4" "2" "0" "2" "4" "3" "3"
"1053" "0" "2" "1" "1" "999" "2" "5" "1" "1" "4" "3" "1" "6" "2" "1" "1" "1" "1" "3"
"1054" "0" "2" "1" "1" "999" "2" "1" "2" "2" "4" "5" "2" "2" "2" "0" "2" "3" "3" "2"
"1055" "0" "4" "1" "1" "999" "2" "6" "999" "1" "4" "6" "2" "4" "2" "0" "2" "3" "3" "3"
"1056" "0" "2" "1" "1" "999" "2" "6" "999" "2" "4" "1" "1" "1" "2" "0" "2" "4" "4" "4"
"1057" "0" "4" "2" "1" "999" "2" "7" "2" "0" "4" "1" "1" "3" "2" "0" "2" "3" "2" "3"
"1058" "0" "2" "1" "1" "999" "2" "5" "1" "1" "4" "3" "2" "6" "1" "1" "2" "3" "2" "2"
"1059" "0" "2" "1" "1" "999" "2" "1" "999" "1" "4" "5" "2" "1" "2" "0" "2" "4" "4" "4"
"1060" "0" "5" "1" "5" "2" "2" "5" "999" "0" "4" "3" "2" "1" "1" "0" "2" "3" "3" "2"
"1061" "1" "5" "1" "2" "999" "2" "1" "999" "1" "4" "6" "2" "1" "2" "0" "2" "3" "3" "3"
"1062" "0" "2" "1" "1" "999" "2" "5" "999" "999" "4" "6" "2" "2" "2" "0" "2" "4" "4" "4"
"1063" "0" "2" "1" "1" "999" "2" "1" "999" "1" "4" "1" "1" "2" "2" "0" "2" "4" "3" "3"
"1064" "0" "2" "1" "1" "999" "2" "5" "999" "999" "4" "6" "2" "2" "2" "0" "2" "3" "2" "3"
"1065" "0" "2" "1" "4" "2" "2" "5" "999" "0" "4" "5" "2" "2" "2" "0" "2" "3" "3" "3"
"1066" "0" "5" "1" "1" "999" "2" "1" "2" "1" "4" "3" "2" "2" "1" "0" "2" "1" "2" "2"
"1067" "0" "5" "1" "1" "999" "2" "1" "999" "2" "4" "5" "2" "3" "2" "0" "2" "4" "3" "3"
"1068" "0" "2" "1" "6" "2" "2" "6" "0" "2" "4" "6" "2" "2" "2" "0" "2" "4" "3" "3"
"1069" "1" "1" "1" "1" "999" "2" "1" "2" "0" "4" "5" "2" "2" "1" "0" "2" "2" "1" "1"
"1070" "0" "2" "1" "1" "999" "2" "1" "2" "1" "4" "3" "2" "3" "2" "0" "2" "4" "4" "4"
"1071" "0" "2" "1" "1" "999" "2" "1" "2" "1" "4" "1" "1" "2" "1" "0" "2" "2" "1" "1"
"1072" "0" "2" "1" "2" "999" "2" "5" "1" "0" "4" "1" "1" "2" "1" "0" "2" "2" "1" "1"
"1073" "0" "5" "1" "2" "999" "2" "1" "999" "999" "4" "3" "2" "1" "1" "0" "2" "1" "1" "1"
"1074" "0" "4" "1" "4" "2" "2" "999" "999" "1" "4" "4" "2" "5" "1" "1" "2" "3" "3" "2"
"1075" "0" "1" "1" "1" "999" "2" "1" "2" "1" "4" "6" "2" "2" "2" "0" "2" "4" "4" "3"
"1076" "0" "5" "1" "2" "999" "1" "999" "999" "1" "4" "3" "2" "1" "2" "0" "2" "3" "3" "3"
"1077" "0" "1" "1" "2" "999" "2" "1" "0" "1" "4" "1" "1" "2" "2" "0" "2" "4" "4" "4"
"1078" "1" "4" "1" "6" "2" "2" "7" "0" "2" "4" "4" "2" "6" "2" "1" "1" "4" "4" "4"
"1079" "0" "5" "1" "2" "999" "2" "7" "999" "0" "4" "6" "2" "5" "1" "0" "2" "2" "2" "2"
"1080" "0" "1" "1" "1" "999" "2" "5" "999" "1" "4" "5" "2" "1" "2" "0" "2" "4" "4" "3"
"1081" "0" "5" "1" "1" "999" "2" "5" "999" "0" "4" "6" "2" "1" "1" "0" "2" "2" "1" "1"
"1082" "0" "2" "2" "1" "999" "2" "5" "1" "1" "4" "4" "2" "6" "1" "1" "2" "1" "1" "1"
"1083" "0" "5" "1" "4" "2" "2" "1" "999" "999" "4" "3" "2" "1" "1" "0" "2" "1" "1" "1"
"1084" "0" "5" "1" "4" "2" "2" "5" "999" "0" "4" "3" "2" "1" "1" "0" "2" "1" "1" "1"
"1085" "1" "1" "1" "1" "999" "2" "5" "2" "0" "3" "3" "2" "6" "2" "1" "1" "2" "3" "3"
"1086" "1" "2" "1" "6" "2" "2" "5" "0" "2" "3" "3" "2" "5" "2" "1" "1" "3" "3" "3"
"1087" "0" "4" "1" "1" "999" "2" "1" "999" "0" "3" "3" "2" "6" "2" "1" "1" "1" "2" "3"
"1088" "1" "1" "1" "1" "999" "2" "5" "2" "1" "2" "1" "1" "5" "2" "0" "2" "1" "1" "3"
"1089" "0" "5" "1" "1" "999" "2" "1" "1" "1" "2" "1" "1" "2" "2" "0" "2" "1" "3" "3"
"1090" "0" "2" "1" "1" "999" "2" "1" "1" "2" "4" "3" "1" "4" "2" "1" "2" "3" "3" "4"
"1091" "0" "2" "1" "1" "999" "2" "1" "2" "2" "3" "3" "1" "5" "2" "1" "2" "3" "4" "4"
"1092" "1" "1" "1" "1" "999" "2" "5" "2" "0" "2" "3" "2" "5" "2" "0" "2" "2" "3" "3"
"1093" "0" "4" "1" "1" "999" "2" "1" "999" "0" "4" "3" "2" "6" "2" "1" "2" "2" "1" "3"
"1094" "0" "4" "1" "1" "999" "2" "999" "999" "1" "4" "3" "2" "6" "2" "1" "2" "1" "1" "2"
"1095" "0" "2" "2" "1" "999" "2" "1" "0" "2" "4" "4" "2" "6" "2" "1" "2" "3" "3" "3"
"1096" "0" "2" "1" "1" "999" "2" "1" "2" "2" "4" "4" "2" "6" "2" "1" "2" "3" "3" "3"
"1097" "0" "1" "1" "1" "999" "2" "1" "2" "1" "2" "5" "2" "1" "2" "0" "2" "3" "3" "3"
"1098" "0" "1" "1" "7" "2" "2" "1" "0" "0" "2" "3" "2" "6" "2" "1" "2" "1" "3" "3"
"1099" "0" "1" "1" "1" "999" "2" "1" "999" "2" "4" "6" "2" "5" "2" "0" "2" "4" "4" "4"
"1100" "0" "1" "1" "4" "2" "2" "5" "1" "0" "4" "3" "2" "5" "1" "1" "1" "1" "1" "2"
"1101" "0" "2" "1" "1" "999" "2" "999" "999" "999" "4" "1" "1" "4" "1" "1" "2" "2" "1" "1"
"1102" "0" "4" "1" "4" "2" "2" "999" "0" "999" "4" "4" "2" "5" "1" "1" "2" "2" "2" "2"
"1103" "0" "4" "1" "2" "999" "2" "999" "0" "1" "4" "1" "1" "6" "1" "1" "2" "1" "999" "1"
"1104" "0" "4" "1" "3" "2" "2" "999" "1" "999" "4" "1" "1" "6" "1" "1" "2" "1" "1" "1"
"1105" "0" "2" "1" "6" "2" "2" "999" "0" "2" "3" "1" "1" "4" "2" "1" "2" "3" "3" "3"
"1106" "0" "2" "1" "4" "2" "1" "999" "0" "999" "4" "4" "2" "6" "2" "1" "2" "3" "3" "3"
"1107" "0" "1" "1" "1" "999" "2" "5" "2" "1" "3" "1" "1" "5" "1" "1" "1" "1" "1" "1"
"1108" "0" "4" "1" "4" "2" "2" "1" "1" "0" "3" "4" "2" "4" "2" "1" "2" "2" "2" "3"
"1109" "0" "2" "2" "1" "999" "2" "6" "1" "1" "2" "6" "2" "3" "1" "0" "2" "2" "2" "2"
"1110" "1" "1" "1" "4" "1" "2" "1" "1" "999" "2" "3" "1" "4" "1" "0" "2" "2" "2" "2"
"1111" "0" "1" "1" "1" "999" "2" "1" "1" "999" "4" "1" "1" "5" "2" "1" "2" "4" "4" "4"
"1112" "1" "1" "1" "1" "999" "2" "5" "2" "0" "4" "3" "2" "5" "1" "0" "2" "1" "1" "1"
"1113" "0" "1" "2" "1" "999" "2" "5" "999" "999" "4" "6" "2" "2" "2" "0" "2" "4" "4" "3"
"1114" "1" "1" "1" "1" "999" "2" "5" "2" "999" "2" "6" "2" "2" "1" "0" "2" "2" "2" "2"
"1115" "0" "5" "1" "1" "999" "2" "999" "999" "999" "3" "6" "2" "1" "2" "0" "2" "3" "3" "2"
"1116" "0" "2" "1" "1" "999" "2" "6" "2" "1" "4" "5" "2" "4" "1" "0" "2" "1" "1" "1"
"1117" "1" "5" "1" "4" "2" "2" "1" "0" "0" "2" "3" "2" "1" "1" "0" "2" "1" "1" "1"
"1118" "0" "2" "1" "4" "2" "1" "1" "999" "1" "4" "4" "2" "5" "2" "1" "2" "1" "2" "3"
"1119" "0" "2" "1" "1" "999" "2" "7" "2" "999" "4" "4" "2" "5" "1" "1" "2" "1" "1" "1"
"1120" "0" "4" "2" "2" "999" "2" "1" "0" "0" "4" "4" "2" "5" "1" "0" "2" "1" "1" "1"
"1121" "0" "4" "1" "4" "2" "2" "1" "0" "999" "4" "4" "2" "5" "1" "1" "2" "2" "1" "2"
"1122" "0" "2" "1" "2" "999" "2" "999" "0" "1" "4" "4" "2" "6" "2" "1" "2" "4" "4" "4"
"1123" "0" "4" "1" "1" "999" "2" "999" "999" "1" "4" "1" "1" "5" "2" "1" "2" "4" "3" "4"
"1124" "0" "2" "1" "1" "999" "2" "5" "2" "999" "3" "6" "2" "3" "1" "1" "2" "1" "1" "1"
"1125" "0" "2" "1" "4" "2" "2" "5" "2" "999" "4" "4" "2" "5" "2" "1" "2" "3" "3" "2"
"1126" "0" "4" "1" "4" "2" "2" "1" "0" "999" "4" "4" "2" "5" "2" "1" "2" "4" "4" "3"
"1127" "0" "4" "1" "4" "2" "2" "1" "1" "0" "4" "1" "1" "6" "2" "1" "2" "4" "4" "4"
"1128" "0" "2" "1" "1" "999" "2" "1" "1" "2" "4" "6" "2" "3" "2" "1" "2" "4" "3" "3"
"1129" "0" "2" "1" "1" "999" "2" "999" "2" "999" "4" "3" "1" "3" "1" "1" "2" "1" "1" "1"
"1130" "0" "4" "1" "5" "2" "2" "6" "0" "1" "4" "4" "2" "4" "1" "1" "2" "1" "1" "1"
"1131" "0" "1" "1" "1" "999" "2" "999" "2" "2" "4" "1" "1" "3" "2" "0" "2" "4" "4" "4"
"1132" "0" "2" "2" "1" "999" "2" "999" "0" "2" "4" "3" "2" "3" "1" "1" "2" "1" "1" "1"
"1133" "0" "4" "1" "1" "999" "2" "1" "2" "1" "4" "1" "1" "4" "2" "1" "2" "4" "4" "4"
"1134" "0" "2" "1" "6" "2" "2" "5" "2" "999" "4" "1" "1" "3" "1" "1" "2" "1" "1" "1"
"1135" "0" "1" "1" "1" "999" "2" "999" "2" "999" "4" "5" "2" "3" "2" "0" "2" "4" "4" "3"
"1136" "1" "1" "1" "1" "999" "2" "1" "2" "999" "3" "3" "2" "4" "1" "1" "2" "2" "2" "2"
"1137" "0" "2" "1" "1" "999" "2" "999" "2" "999" "4" "5" "2" "2" "2" "1" "2" "4" "3" "3"
"1138" "0" "2" "1" "1" "999" "2" "1" "2" "999" "4" "5" "2" "2" "2" "1" "2" "4" "4" "3"
"1139" "0" "5" "1" "1" "999" "2" "999" "2" "1" "4" "1" "1" "1" "1" "0" "2" "2" "1" "1"
"1140" "0" "5" "1" "2" "999" "2" "1" "0" "999" "3" "3" "2" "1" "1" "0" "2" "2" "2" "1"
"1141" "0" "2" "1" "1" "999" "2" "999" "2" "2" "4" "5" "2" "3" "2" "1" "2" "4" "4" "4"
"1142" "0" "5" "1" "2" "999" "2" "1" "0" "1" "4" "5" "2" "1" "1" "0" "2" "3" "3" "2"
"1143" "0" "1" "1" "1" "999" "2" "999" "999" "999" "4" "4" "2" "5" "1" "0" "2" "3" "2" "2"
"1144" "0" "2" "1" "1" "999" "2" "5" "2" "999" "4" "6" "2" "2" "2" "1" "2" "4" "4" "4"
"1145" "0" "5" "2" "2" "999" "1" "999" "0" "1" "4" "3" "2" "1" "1" "0" "2" "2" "1" "1"
"1146" "0" "1" "1" "1" "999" "2" "5" "2" "999" "4" "1" "1" "4" "2" "1" "2" "4" "4" "4"
"1147" "0" "1" "1" "1" "999" "2" "5" "999" "1" "2" "3" "1" "5" "2" "0" "2" "2" "4" "4"
"1148" "0" "5" "1" "1" "999" "2" "999" "2" "1" "4" "5" "2" "1" "1" "0" "2" "3" "3" "2"
"1149" "0" "1" "1" "4" "2" "2" "1" "0" "2" "4" "6" "2" "2" "2" "0" "2" "4" "4" "4"
"1150" "0" "1" "1" "2" "999" "1" "1" "1" "999" "4" "1" "1" "3" "2" "0" "2" "4" "4" "3"
"1151" "0" "5" "1" "1" "999" "2" "1" "1" "1" "4" "5" "2" "1" "1" "0" "2" "2" "2" "2"
"1152" "0" "5" "1" "4" "1" "2" "999" "999" "999" "4" "3" "2" "1" "1" "0" "2" "2" "2" "1"
"1153" "0" "5" "1" "5" "2" "2" "999" "0" "999" "4" "5" "2" "1" "1" "0" "2" "2" "2" "2"
"1154" "0" "5" "2" "2" "999" "2" "1" "0" "1" "4" "6" "2" "1" "1" "0" "2" "2" "2" "2"
"1155" "0" "1" "1" "1" "999" "2" "999" "999" "2" "3" "3" "2" "1" "2" "0" "2" "3" "3" "3"
"1156" "0" "1" "2" "2" "999" "1" "1" "0" "1" "4" "3" "2" "2" "1" "0" "2" "2" "1" "1"
"1157" "0" "5" "1" "1" "999" "2" "999" "1" "999" "4" "3" "2" "1" "2" "0" "2" "3" "2" "2"
"1158" "0" "5" "1" "2" "999" "1" "6" "0" "999" "4" "3" "2" "1" "1" "0" "2" "2" "2" "1"
"1159" "1" "5" "1" "4" "2" "2" "999" "999" "1" "4" "3" "2" "1" "1" "0" "2" "1" "1" "1"
"1160" "0" "4" "1" "1" "999" "2" "1" "2" "2" "4" "1" "1" "5" "2" "1" "2" "4" "4" "4"
"1161" "1" "4" "1" "4" "2" "2" "1" "0" "1" "4" "4" "2" "5" "2" "1" "2" "2" "2" "2"
"1162" "0" "1" "1" "5" "2" "2" "5" "2" "1" "3" "1" "1" "3" "2" "0" "2" "3" "3" "3"
"1163" "0" "1" "1" "4" "2" "2" "6" "2" "2" "4" "3" "2" "4" "1" "0" "2" "2" "2" "2"
"1164" "0" "4" "1" "1" "999" "2" "5" "2" "1" "4" "6" "2" "5" "2" "1" "2" "4" "3" "4"
"1165" "0" "1" "1" "1" "999" "2" "1" "1" "0" "2" "1" "1" "4" "2" "1" "2" "1" "3" "3"
"1166" "0" "4" "1" "1" "999" "2" "1" "1" "1" "4" "1" "1" "5" "2" "1" "2" "1" "2" "3"
"1167" "1" "1" "1" "1" "999" "2" "7" "2" "1" "4" "2" "1" "6" "2" "1" "2" "2" "2" "4"
"1168" "0" "1" "1" "1" "999" "2" "5" "2" "0" "3" "1" "1" "3" "2" "1" "2" "2" "4" "4"
"1169" "0" "2" "1" "4" "2" "2" "1" "2" "1" "2" "1" "1" "6" "2" "1" "2" "2" "3" "3"
"1170" "0" "4" "1" "1" "999" "2" "5" "2" "1" "2" "3" "2" "5" "2" "1" "2" "1" "1" "3"
"1171" "0" "2" "1" "1" "999" "2" "1" "999" "0" "2" "3" "2" "4" "2" "0" "2" "1" "2" "2"
"1172" "0" "1" "1" "1" "999" "2" "5" "1" "0" "2" "1" "1" "6" "2" "0" "2" "2" "3" "3"
"1173" "0" "2" "1" "1" "999" "2" "1" "2" "0" "2" "3" "2" "4" "2" "1" "2" "1" "2" "3"
"1174" "0" "1" "1" "1" "999" "2" "6" "999" "1" "2" "1" "1" "3" "2" "0" "2" "2" "2" "2"
"1175" "1" "1" "1" "1" "999" "2" "1" "0" "2" "2" "3" "2" "3" "1" "1" "2" "999" "1" "1"
"1176" "0" "1" "1" "1" "999" "2" "1" "999" "2" "2" "6" "2" "2" "2" "1" "1" "4" "4" "4"
"1177" "1" "1" "1" "4" "1" "2" "1" "1" "0" "4" "3" "2" "5" "1" "1" "1" "1" "1" "2"
"1178" "0" "2" "1" "1" "999" "2" "5" "2" "0" "4" "3" "2" "6" "1" "1" "2" "1" "1" "1"
"1179" "0" "4" "1" "3" "2" "1" "5" "0" "999" "4" "4" "2" "6" "2" "1" "2" "3" "3" "3"
"1180" "1" "1" "1" "4" "2" "2" "1" "1" "999" "4" "4" "2" "6" "2" "0" "2" "3" "3" "4"
"1181" "0" "4" "1" "1" "999" "2" "6" "1" "999" "4" "4" "2" "6" "2" "1" "2" "4" "4" "4"
"1182" "0" "1" "1" "4" "2" "2" "5" "2" "999" "4" "1" "1" "5" "2" "1" "2" "3" "3" "3"
"1183" "1" "1" "1" "3" "2" "2" "1" "0" "2" "4" "6" "2" "2" "2" "0" "2" "4" "4" "4"
"1184" "0" "4" "1" "1" "999" "2" "1" "1" "999" "4" "2" "1" "6" "2" "1" "2" "4" "2" "4"
"1185" "0" "4" "1" "1" "999" "2" "1" "2" "1" "4" "3" "1" "6" "2" "1" "2" "4" "4" "4"
"1186" "0" "4" "1" "4" "2" "2" "1" "999" "999" "4" "3" "1" "5" "1" "1" "2" "2" "2" "2"
"1187" "0" "4" "1" "2" "999" "2" "5" "0" "999" "4" "4" "2" "5" "2" "1" "2" "4" "4" "3"
"1188" "0" "4" "1" "4" "2" "2" "1" "1" "999" "4" "1" "1" "5" "2" "1" "2" "3" "3" "3"
"1189" "0" "4" "1" "1" "999" "2" "6" "2" "999" "4" "4" "2" "5" "1" "1" "2" "3" "2" "2"
"1190" "0" "4" "1" "2" "999" "1" "6" "0" "2" "4" "4" "2" "5" "2" "1" "2" "3" "3" "3"
"1191" "0" "1" "1" "1" "999" "2" "1" "0" "0" "4" "4" "2" "6" "2" "1" "1" "2" "2" "3"
"1192" "0" "1" "1" "1" "999" "2" "5" "999" "999" "4" "1" "1" "4" "2" "1" "2" "4" "4" "4"
"1193" "0" "4" "1" "1" "999" "2" "1" "2" "999" "4" "4" "2" "5" "1" "1" "2" "2" "1" "2"
"1194" "0" "4" "1" "2" "999" "1" "5" "0" "999" "4" "4" "2" "5" "1" "1" "2" "3" "2" "2"
"1195" "0" "4" "2" "1" "999" "2" "5" "2" "999" "4" "1" "1" "6" "2" "1" "2" "4" "4" "4"
"1196" "0" "4" "2" "1" "999" "2" "1" "2" "1" "4" "4" "2" "5" "2" "1" "2" "4" "2" "3"
"1197" "0" "2" "1" "1" "999" "1" "1" "1" "1" "3" "1" "1" "2" "2" "0" "2" "4" "4" "3"
"1198" "0" "1" "1" "1" "999" "2" "1" "2" "2" "4" "1" "1" "4" "2" "1" "2" "4" "4" "4"
"1199" "0" "2" "1" "1" "999" "2" "1" "2" "0" "4" "1" "1" "4" "2" "1" "2" "3" "4" "4"
"1200" "0" "4" "1" "2" "999" "1" "5" "0" "2" "4" "4" "2" "5" "1" "1" "2" "2" "1" "1"
"1201" "0" "1" "1" "1" "999" "2" "7" "2" "2" "4" "6" "2" "3" "2" "0" "2" "4" "4" "4"
"1202" "0" "1" "1" "1" "999" "2" "1" "1" "999" "3" "6" "2" "2" "2" "0" "2" "4" "3" "3"
"1203" "0" "4" "1" "5" "2" "2" "5" "1" "1" "4" "6" "2" "4" "2" "1" "2" "3" "2" "3"
"1204" "0" "1" "1" "1" "999" "2" "7" "2" "1" "4" "1" "1" "2" "2" "0" "2" "4" "4" "4"
"1205" "0" "1" "1" "4" "2" "1" "1" "0" "1" "4" "5" "2" "2" "2" "0" "2" "4" "4" "4"
"1206" "0" "1" "1" "2" "999" "1" "1" "0" "1" "4" "1" "1" "3" "2" "1" "2" "4" "4" "3"
"1207" "0" "1" "1" "2" "999" "2" "5" "0" "2" "4" "5" "2" "2" "1" "0" "2" "2" "2" "1"
"1208" "0" "4" "1" "2" "999" "1" "6" "0" "1" "4" "3" "1" "4" "2" "1" "2" "4" "3" "3"
"1209" "0" "5" "1" "1" "999" "2" "5" "1" "1" "4" "5" "2" "1" "2" "0" "2" "4" "4" "4"
"1210" "0" "5" "1" "1" "999" "2" "1" "2" "999" "4" "5" "2" "1" "2" "0" "2" "3" "3" "3"
"1211" "0" "1" "1" "2" "999" "1" "1" "0" "1" "4" "1" "1" "3" "1" "1" "2" "2" "2" "1"
"1212" "0" "5" "1" "4" "2" "2" "1" "0" "999" "4" "3" "2" "1" "2" "0" "2" "4" "4" "3"
"1213" "0" "1" "1" "2" "999" "1" "1" "0" "0" "4" "3" "2" "1" "2" "0" "2" "3" "3" "3"
"1214" "0" "1" "1" "2" "999" "1" "1" "0" "1" "4" "3" "2" "2" "1" "0" "2" "3" "3" "2"
"1215" "0" "1" "1" "2" "999" "1" "5" "0" "1" "4" "3" "2" "3" "1" "1" "2" "2" "1" "1"
"1216" "0" "5" "1" "2" "999" "1" "7" "0" "1" "4" "3" "2" "2" "1" "0" "2" "2" "1" "1"
"1217" "0" "5" "1" "1" "999" "2" "1" "1" "999" "4" "5" "2" "2" "2" "0" "2" "4" "4" "4"
"1218" "0" "1" "1" "1" "999" "2" "1" "1" "999" "3" "1" "1" "2" "2" "0" "2" "4" "4" "4"
"1219" "0" "4" "1" "2" "999" "1" "5" "1" "1" "3" "1" "1" "5" "2" "1" "2" "4" "4" "4"
"1220" "0" "5" "1" "2" "999" "2" "5" "0" "2" "4" "3" "2" "1" "2" "0" "2" "4" "4" "3"
"1221" "0" "1" "1" "2" "999" "1" "5" "0" "0" "4" "6" "2" "1" "2" "0" "2" "3" "3" "3"
"1222" "0" "2" "1" "1" "999" "2" "5" "2" "1" "4" "1" "1" "1" "2" "0" "2" "3" "2" "3"
"1223" "0" "5" "1" "1" "999" "2" "5" "2" "0" "3" "6" "2" "1" "2" "0" "2" "2" "3" "4"
"1224" "0" "5" "1" "1" "999" "2" "5" "2" "1" "4" "6" "2" "1" "2" "0" "2" "4" "4" "4"
"1225" "0" "4" "2" "1" "999" "2" "999" "999" "1" "4" "4" "2" "5" "2" "0" "2" "3" "3" "3"
"1226" "0" "5" "1" "2" "999" "1" "1" "0" "999" "4" "3" "2" "1" "1" "0" "2" "1" "1" "1"
"1227" "0" "2" "1" "1" "999" "2" "1" "0" "1" "4" "6" "2" "3" "2" "0" "2" "4" "4" "4"
"1228" "0" "5" "1" "2" "999" "1" "1" "0" "1" "4" "3" "2" "1" "1" "0" "2" "1" "1" "1"
"1229" "0" "4" "1" "1" "999" "1" "1" "0" "1" "4" "4" "2" "5" "2" "1" "2" "4" "4" "4"
